,SPY,QQQ,TLT,GLD,DBA,BTC-USD
2016-02-01,-0.0003614953154893782,0.002685205282154482,-0.003066556101815161,0.010232704202856196,0.004492069031104593,-0.01705753894762533
2016-02-02,-0.01818625112848511,-0.021883083208872098,0.018381867854784954,0.00037006835108891606,-0.001495115387998624,0.0037243945294053483
2016-02-03,0.00597700732802152,-0.004808272386318175,-0.008328054125314184,0.010674654427775114,0.003982201295282456,-0.012087764139591044
2016-02-04,0.001566774292837934,-9.844489353305486e-05,0.004834275402738836,0.012009967818587527,-0.004980262057873834,0.051739984040954964
2016-02-05,-0.019233837857834477,-0.03534441608556876,0.001165691369764744,0.015703135766193033,-0.005506988557771579,-0.007846488370578702
2016-02-08,-0.013552445630597309,-0.015405428838439,0.021291582054701472,0.013354185862515874,-0.007052767942935814,-0.034482598450656494
2016-02-09,5.359589627600835e-05,-0.003109617871652152,0.0010642611050237524,-0.002198672852432284,-0.003545181467266362,0.00689017662225599
2016-02-10,-0.0008630295084172704,0.003833871162471434,0.008774034352477552,0.007717958411726099,0.0005072567821273657,0.014835057495084155
2016-02-11,-0.013093418153712316,-0.0014487766274113236,0.006978377305085139,0.03940213823727399,-0.004574487855855211,-0.00524101373583598
2016-02-12,0.020407128262965358,0.015110185067288139,-0.016740426879210825,-0.00589671453081662,0.0035598294859106043,0.012066925497951821
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.04059971882948834
2016-02-16,0.016737513256877196,0.022295993398800708,-0.010627263753837851,-0.030800736245396157,0.008088920674145347,0.018084566484096332
2016-02-17,0.016202612718931274,0.02239567613829295,-0.006167173839562109,0.006167287420776475,0.0025143791009853977,0.021447477040665734
2016-02-18,-0.004104224866619514,-0.011480503343479602,0.01222094778663603,0.024041860433202913,-0.0025143791009853596,0.014429798757375453
2016-02-19,-0.0004681728781491776,0.002956340270839598,0.0008399541985219147,-0.006020275750380445,-0.004036337619061657,-0.003766753265904786
2016-02-22,0.014374871596957998,0.016104832796637845,-0.0005342407377384465,-0.01793504091705753,0.008056448690630554,0.039521346886608834
2016-02-23,-0.012709608348128372,-0.016597057302442524,0.004039173015350471,0.014868593832169054,0.0025044149295621767,-0.03963782937665178
2016-02-24,0.004565179919622288,0.009503635104462423,-0.001979416694254088,0.003321549590506587,0.002498047777465853,0.00997770875420976
2016-02-25,0.012038983540766282,0.009800855575418115,0.0035756647705675695,0.002632341860518043,-0.0014979910013104263,-0.0009675826813181336
2016-02-26,-0.0023039784659253603,-0.00125600063463965,-0.009691434200646503,-0.006892743647260338,-0.00200122577863382,0.017761730167476383
2016-02-29,-0.00787328642648599,-0.009032102466795996,0.004361404643067534,0.012980023419282503,0.0,0.012749472672049988
2016-03-01,0.023234662746399647,0.031593070621631164,-0.017765272805516777,-0.007360151335800538,-0.0025069266747786757,-0.005898152327929521
2016-03-02,0.004482446721061325,0.00037785131279607676,0.004118045351131286,0.007697256644730053,0.0030078030522669758,-0.0259211734527871
2016-03-03,0.003911888114620569,-0.0018914624599160959,0.003638062089299813,0.017125877155555313,0.007479447563378448,-0.0055295837758946205
2016-03-04,0.0032480479756476443,0.0003784235575233742,-0.006433544702526986,-0.0015750194994792542,0.011360829187733026,-0.02573318626747075
2016-03-07,0.0007980476630273671,-0.0061703608800845935,-0.000310997456369805,0.004965240864288737,-0.0004913076955450414,0.00819629677045741
2016-03-08,-0.010977743769753617,-0.008318300476526217,0.0109847482988969,-0.0046334482677505085,0.0029441232178315942,-0.0008427683488395658
2016-03-09,0.004927502686439727,0.006412313523818889,-0.006096350198043277,-0.00832782948151173,0.0009794875631674526,0.0021427764853751744
2016-03-10,0.0008020680534193194,-0.0015275505727620309,-0.004110930950749197,0.015928644015462578,0.009257054115690957,0.005459271215821551
2016-03-11,0.016008424399970855,0.017333963293312434,-0.01015546633733715,-0.01735128256694606,0.009652703060884813,0.010870102896019172
2016-03-14,-0.0012830814903399548,0.001689047623762087,0.0031355479518092515,-0.012980634673388813,0.005747042703912128,-0.012532889878533616
2016-03-15,-0.001631171497526133,-0.000375182923379484,0.0009390073620775827,0.0007632306454701139,-0.0009556204435728939,0.0009408697604203162
2016-03-16,0.005770722404823729,0.008869850784723446,0.002967253833842409,0.02205075556149502,0.004768679526611616,0.00043413495998539736
2016-03-17,0.006324004765869994,-0.0005580650747103521,0.004123415278475408,-0.0038218648773646413,0.0061654694696907965,0.00861962835702918
2016-03-18,0.003921904918103803,0.0015660941448442192,0.0020946972341897344,-0.002750755714748547,-0.002840862350910908,-0.026678073244245377
2016-03-21,0.001418101889696784,0.003903931509165015,-0.007700833225544812,-0.007036416699314462,-0.0018984369113443054,0.009136552088473884
2016-03-22,-0.0005379991568700538,0.003056718602563181,-0.00023428215119394266,0.0029378329691904675,0.005212132495507163,0.011503628063921653
2016-03-23,-0.006621095003011106,-0.008265329370477192,0.011261060237963963,-0.02289008865862743,-0.008543067699354968,-0.00011482461319438798
2016-03-24,-0.00044309828867017143,0.00027964665565415514,0.00038609412765497494,-0.00240404319751751,-0.009097486498022044,-0.0039475208968670706
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0018786395368977987
2016-03-28,0.0005905484651216676,-0.0013993977396721483,0.0013116982363473733,0.0023182652611009025,0.004319693347243972,0.016767491992548678
2016-03-29,0.00920764329889617,0.015930726078085464,0.010429899511270435,0.01835540705340136,0.00239180299366487,-0.01835323371311265
2016-03-30,0.004378105764960027,0.004858030041007308,-0.010584285748554518,-0.014076410310244578,-0.011533059150078065,-0.0040897837626671105
2016-03-31,-0.0024296914831099664,-0.001464099683787653,0.007068902809931329,0.004600850924385841,-0.0043594483956855435,0.004601068441725693
2016-04-01,0.006788799522005338,0.010566641410706781,0.0026051705073360494,-0.006053640735366039,-0.005354093410883714,0.0029495739086860765
2016-04-04,-0.0032433406615384134,-0.0038127707811023413,0.0006119157592846812,-0.006692995408569699,-0.01079496086364764,0.00830119663564673
2016-04-05,-0.010037973586392548,-0.009688591610763221,0.01087644363958948,0.012916668207256437,-0.0054416065284979935,0.00611729420992552
2016-04-06,0.010861683168799551,0.016306481822511983,-0.007288659090321992,-0.0061381369358647206,0.000991628008906253,-0.0014561557733853048
2016-04-07,-0.012037804567039503,-0.01447137526284579,0.012269491456834026,0.014179801562102948,-0.00596435056889454,-0.0015788999563638598
2016-04-08,0.0026928542627766053,-0.0007336985854149913,-0.006343598966858711,-0.0015187338768047718,0.011400578355763732,-0.005683832552027873
2016-04-11,-0.002349792998303091,-0.00367628818446369,-0.0012884256644466025,0.013419630057020864,-0.007420468106931895,0.00506389706106531
2016-04-12,0.009269852277777005,0.00834432690447558,-0.006926039505519707,0.00016664672071527165,0.005446995924421424,0.0063869202424251
2016-04-13,0.010049993145510768,0.012703289771807728,0.0035068301022483524,-0.010719526565990727,0.003942839154142941,-0.0034302129771983905
2016-04-14,4.8307620872437044e-05,9.003289082328488e-05,-0.004806041971524886,-0.014075152256168354,-0.0004920328605156739,0.001292438380009947
2016-04-15,-0.0011066663229884878,-0.002527612136314854,0.008529166933071812,0.006892743647260424,0.010768649839313763,0.01271921454071168
2016-04-18,0.0070025298019943645,0.005318736386777609,-0.0043317276260100585,-0.0015276274565966695,0.005825159006278716,-0.0026144813385594197
2016-04-19,0.0031493679801944093,-0.006132338389212784,-0.0031270693963912286,0.015506833308651099,0.012506245223222056,0.016012375952933273
2016-04-20,0.0009521122739517201,0.0008136020024352041,-0.011062040031786465,-0.005114248016109923,0.011879487183947915,0.013411121805216768
2016-04-21,-0.005392500205456831,9.054826537330754e-05,-0.005965750641640677,0.003775305036917395,-0.009015572653748461,0.01804237081908121
2016-04-22,0.0,-0.015207543638550827,-0.0025673980856447407,-0.012894694659209222,-0.020708662694964568,-0.00823986987830282
2016-04-25,-0.0017244718886888478,0.0,-0.004137392005762566,0.0028799271415296556,0.013053325904425981,0.034592592386602915
2016-04-26,0.0014849634336413203,-0.004875311654738539,-0.004547829244392146,0.003967367637514969,0.011461350910893254,0.010054896687550094
2016-04-27,0.002055898446377506,-0.008054560488391616,0.009930855242602517,0.002860302869919961,-0.007148081544566804,-0.04700588971564477
2016-04-28,-0.009116764032498144,-0.012157285696087376,0.004114917802362069,0.018724801093336303,-0.001914794842908799,0.009676665628468313
2016-04-29,-0.005413825187621355,-0.005283348924142813,0.0025540737565654882,0.019270626438691787,0.010012041874003594,0.013463193902923071
2016-05-02,0.007916972457925334,0.009414707201984507,-0.010118881781154979,-0.0033213499131697927,0.0009483705866266871,-0.023180350337616323
2016-05-03,-0.00874138888135129,-0.009320022560946084,0.012517438520103693,-0.0022745646099545844,-0.01048134334428752,0.012592678802026256
2016-05-04,-0.005593340089793597,-0.006452214553519605,0.005470378360730686,-0.006118222826125519,0.004301113825698976,-0.007986434929728583
2016-05-05,-0.00019554822899371598,-0.0002858420862247654,0.006662831999238847,-0.0011462207767798868,-0.009583218997898657,0.0028032456633388632
2016-05-06,0.0036524758289515047,0.005318316615164072,-0.004283357004824277,0.009052054554673597,0.0052821051721997905,0.02562337748220021
2016-05-09,0.0008260918771989367,0.0028377762186282776,0.0031380611768100104,-0.02075289801818274,-0.00047906911634272575,0.0019128758671441116
2016-05-10,0.012357267780576477,0.01360149447014537,7.592912588088525e-05,0.002731465708414251,0.015216670859531,-0.021041470263289737
2016-05-11,-0.009398619948916071,-0.00907855153524306,0.005638984857912837,0.009378919930915114,0.004238219414803158,0.004057024567579209
2016-05-12,0.0002903546093118674,-0.004429019299692112,-0.004569618155779524,-0.007892173973086844,0.004220540356842065,0.004491484985559609
2016-05-13,-0.008752508103868628,-0.0036898849018698046,0.00964718182696724,0.004529141979827091,-0.0046906023355598615,0.001985911166300505
2016-05-16,0.009816940689476894,0.01243445444453103,-0.008655783097439187,0.0007392219670169126,0.00609343082094201,-0.0033127407078630097
2016-05-17,-0.009377477981309047,-0.012623625341617883,0.0016762707702529791,0.003442329123242772,0.003265668082385978,-0.0008370650055065897
2016-05-18,0.0002927804719468443,0.0035958677797641087,-0.014337450125250818,-0.017497993073654197,-0.0046684965677682025,0.0018405921427778833
2016-05-19,-0.003470616447551154,-0.005209072301600601,0.004315273172341849,-0.0019168712488535215,-0.015087633160207769,-0.035609688044568585
2016-05-20,0.006297317755745662,0.010954750858607592,0.0007683294389051869,-0.001335701516612647,0.0033200870216142674,0.008988122730631124
2016-05-23,-0.001363385114478504,-0.0013153306925604668,0.0022257351527449243,-0.002844207499474105,-0.011907884492582867,0.003335483960420242
2016-05-24,0.012878794185601245,0.01983361664754257,-0.00445643525517724,-0.017493154439807392,-0.0019184683172734807,0.004102724435104247
2016-05-25,0.006760152785636972,0.007165964449906389,-0.00378028345751899,-0.002731772964595234,0.011455987407043337,0.0080797499085015
2016-05-26,0.0002864982827133301,0.002924764855852963,0.005165636182386296,-0.003425260387699169,0.010856728612514866,0.00838338224035434
2016-05-27,0.004290294582324781,0.005189321846433129,-0.0014623306391934072,-0.008268772914245718,0.005151114840458792,0.04333640303418643
2016-05-30,0.0,0.0,0.0,0.0,0.0,0.12006529300447466
2016-05-31,-0.001904544499931518,0.0019050992413598563,0.0023849356305574824,0.003798302317157037,-0.004681714754196707,-0.0046524887371504585
2016-06-01,0.0020473201421384608,9.04979623196895e-05,0.004048803391521629,-0.0010344407576528966,0.007014378283099695,0.010360414042520567
2016-06-02,0.0030388545949603467,0.0020820803855992613,0.007181400402949275,-0.002331543491761781,0.012502945484716078,0.0019574102710910157
2016-06-03,-0.0029912388511079183,-0.004713418978503537,0.014135262456007438,0.027373264388307245,0.015525497899841683,0.05641478580218467
2016-06-06,0.005075218658986085,0.00362783087761973,-0.007458170116243493,0.0003364248669020046,0.011711910778468556,0.02830808134774081
2016-06-07,0.0015600762599254849,-0.002538225213935948,0.0024164452538190865,-0.0008412423733233627,0.005359555108298073,-0.015385797185729206
2016-06-08,0.003254571082390087,0.0017228524901909928,0.005342067094403673,0.014703707887444253,0.02246296109433785,0.008716773544990978
2016-06-09,-0.0013669035303300878,-0.0016320004381673147,0.0064321674624383705,0.005541081570940133,-0.006554616374892222,-0.012133965657505163
2016-06-10,-0.00952226110211296,-0.011408800216744088,0.0048344753461684225,0.004033075700703472,-0.0008771455311512354,0.004930078348693751
2016-06-13,-0.007741618521551877,-0.008388546928839865,0.004441543552274098,0.007365624068488461,-0.004838346196189931,0.198655828955717
2016-06-14,-0.0019693854203048,0.0,-0.0007385106954426631,0.0010594292626908233,0.0008814956227575984,-0.02707767672920061
2016-06-15,-0.001394597928273544,-0.002873465307118701,0.0038360771687369058,0.0073849284570991006,-0.0017637689656555993,0.012912921843862118
2016-06-16,0.0029799063393825855,0.0029660497091658867,0.004848632868957698,-0.01056665171524312,-0.0048662698988812874,0.09843663970118602
2016-06-17,-0.0037307806049532675,-0.01179057560589635,-0.006248429191827276,0.01274729826898987,0.00970897384703124,-0.02296667978803112
2016-06-20,0.0064190560329753475,0.0062722733201414325,-0.010749666431168545,-0.005988024654369792,-0.01148419022109632,-0.0157229646047508
2016-06-21,0.0028347828127836183,0.0031677313049066594,-0.004632447640385365,-0.01942288299292089,-0.014768715972470663,-0.10062637470045903
2016-06-22,-0.0016325672399244327,-0.0024214437047005684,0.0016459762109609334,0.000496444028716167,-0.006785804442133509,-0.11183281125116834
2016-06-23,0.012938589599125395,0.01416600408588305,-0.01150436708228494,-0.0065557755937431204,0.0031724265169035455,0.04567816659395928
2016-06-24,-0.03656964054684166,-0.042059849857615676,0.026493376422131835,0.047873912303474195,-0.021496370183376714,0.06412308826311645
2016-06-27,-0.018072287001278973,-0.020048240975121805,0.02466080411696474,0.0053823171279899626,0.00691096260279126,-0.015181548435725922
2016-06-28,0.01787500387857861,0.021676712748327647,0.0020813357722033283,-0.01079376043064916,0.010050196281031636,-0.012707228240071165
2016-06-29,0.01688465084178366,0.017555193358282734,-0.007702081914064355,0.004140765999889028,0.008599369809445208,-0.01105149439629652
2016-06-30,0.01355286890768196,0.01150358176431938,0.003677859794453817,0.0049939058952932335,-0.005422623875217517,0.05094960079975523
2016-07-01,0.0020985524873632453,0.005008949602610259,0.013789015058168421,0.015223162818061162,-0.0040862010347640304,0.004384970078765935
2016-07-04,0.0,0.0,0.0,0.0,0.0,0.010832744520676767
2016-07-05,-0.007219138961045127,-0.00612546497672948,0.012443103388050386,0.008220905136956962,-0.0063898569866889235,-0.01925050808487774
2016-07-06,0.005979930489253264,0.008158750893233169,0.0016146045333208761,0.005852881673551483,-0.011512741788795555,0.009946948982912429
2016-07-07,-0.0006202656170027375,0.002950398724565962,-6.998633329141641e-05,-0.0037695950478742334,-0.01917305768995786,-0.055814131448865864
2016-07-08,0.014780204672823666,0.015348318832750618,0.007338116713291926,0.005994014334570738,0.011734510474660178,0.039728728712684167
2016-07-11,0.003521067222356113,0.005695590806876727,-0.008812571000050454,-0.00946861312154938,0.004190956889826192,-0.02871034503773741
2016-07-12,0.0072367973884699425,0.00503543733422044,-0.016576270513413503,-0.016690387468968386,0.0009288860770784896,0.025747344854117726
2016-07-13,-0.0001391930197817983,-0.002424520987312254,0.011716818884641286,0.009159697327218079,0.0064784619845357294,-0.015288944121917827
2016-07-14,0.005567999093174556,0.006809870174108779,-0.014650262932971902,-0.007745045230236175,0.004602099858846771,0.005500751056055478
2016-07-15,-0.0013426557258305115,-0.0016085454868255667,-0.008632733392740004,-0.003855735167465888,-0.020408999766064643,0.007836069201630321
2016-07-18,0.002683428806903979,0.006597320232729424,-0.0009405729790068265,0.0015755839071671933,0.0079346303107849,0.014743308810554336
2016-07-19,-0.0010170531496494506,-0.0036501847357250025,0.005625879552883462,0.0013372522657107563,-0.02114228139818966,-0.00035959849243671893
2016-07-20,0.004154118225030019,0.011615374103536542,-0.005481140402798274,-0.01441038163632243,-0.011942014139449472,-0.01072666729204274
2016-07-21,-0.003784033691802078,-0.0022947935168571706,0.0020233672810092505,0.015117654201499693,-0.003851612166355128,-0.0010114604291151619
2016-07-22,0.00447506751882931,0.004144040846818453,0.001730238748459469,-0.0074907077787214,0.0,-0.0218808756405852
2016-07-25,-0.0027194657534708824,8.827488489099733e-05,-0.0007203375631751157,-0.006989125856947095,0.0033710378227830274,0.005331389417372423
2016-07-26,0.00046096511912266337,0.0011430657587844096,0.0015846555630611105,0.004215211050825792,-0.0038537884378315925,-0.0035424219096129757
2016-07-27,-0.0010614593293253422,0.0069185860047692406,0.012376271580022682,0.01598269497210111,-0.0038683750842812394,0.0039322038437801
2016-07-28,0.0011541036231875832,0.0034850905691671433,-0.0018505670527886639,-0.00289409340924044,-0.008759138159897326,0.0010432110288771566
2016-07-29,0.0016131987952299782,0.0021719856234687657,0.008299773345018344,0.010286811942904156,0.006333796016763767,0.002983220215594417
2016-08-01,-0.0008293951498772844,0.005279719069676274,-0.010901342770286754,0.0018590671194806466,-0.002431238731787198,-0.08034316338760741
2016-08-02,-0.006427807315630797,-0.007625951325219787,-0.010356303500854898,0.008092864929715934,-0.003413890373630855,-0.10203010339079038
2016-08-03,0.0029181389701419614,0.0032999891320270097,0.0005786949980392407,-0.004770787598632875,0.004387181630160949,0.033922473824015205
2016-08-04,0.0010636221382144277,0.002856953120989557,0.007485930106851651,0.0016954476164976306,0.004367695952014709,0.020852690662256746
2016-08-05,0.008145626040451888,0.0095505479858367,-0.010452778481337712,-0.018025444010511534,0.012990417020956253,-0.005628873840730598
2016-08-08,-0.000596036960172235,-0.0011134334025061426,0.0018819393750087246,-0.0008627837547004024,0.00047792437308617693,0.027462538646019493
2016-08-09,0.0005960369601723003,0.0023119303047575567,0.009788382163288378,0.004072023167431496,-0.004309351570591049,-0.005518912614127954
2016-08-10,-0.002478138490102928,-0.0025692893589121177,0.0038604583839573514,0.004677994512329687,-0.006257469141862296,0.007292153979075189
2016-08-11,0.004629931730166642,0.004278163875168562,-0.008958151273602387,-0.006946906948684773,-0.004355228981856794,-0.005050762660932431
2016-08-12,-0.0008691011937822628,0.0006828443292595652,0.00838717626586618,-0.0021170403750345335,0.003872226465129663,-0.0026531875140320326
2016-08-15,0.0028794049488455866,0.004257245333365271,-0.009467751901943445,0.003447698256792746,0.008658020235515592,-0.035194224865257556
2016-08-16,-0.005171058600458087,-0.00553782180948493,-0.002669686685163381,0.004915970173444719,0.0,0.017820376550905882
2016-08-17,0.0018794226131646835,0.0017926125885307607,0.0059794517594765955,0.00023348078990268189,-0.0038387812118887603,-0.00734023893252839
2016-08-18,0.0022412754701416925,0.00025553727999494554,0.0015782707804130119,0.004735854578729188,0.006708280276040294,0.001920622984812707
2016-08-19,-0.001462886280392441,-0.0002555372799950245,-0.005248439976047134,-0.008868887925520175,-0.003827760543174648,0.0022818636847428365
2016-08-22,-4.59051299225853e-05,0.0007669720931130267,0.008399924977089811,-0.0014858453674488508,0.005259375304722152,0.0191388301517917
2016-08-23,0.0020114876749106336,0.0017878260534866085,0.001071857374685572,-0.0001565049936259337,0.0009532372473307184,-0.005705201028606711
2016-08-24,-0.00512784819369359,-0.0064854488999384645,-0.0023601833497022373,-0.011176864142998198,-0.011981973387355177,-0.00555687158466975
2016-08-25,-0.0006889344396293716,-0.0016283578511623689,-0.00380085538109326,-0.0008709901258544955,-0.003864744288318053,-0.004181594516967547
2016-08-26,-0.0018852120609080985,0.0014567567443226992,-0.005837002196357001,-0.0014269885139346196,-0.006312160101148151,0.0032659352920632904
2016-08-29,0.004912163684790137,0.0013693344695898508,0.01328227689469526,0.001981375674593548,-0.007333294240426158,-0.009610419237221415
2016-08-30,-0.0016495570485398816,-0.0032547639027173197,-0.0038587252407580527,-0.01010635477558835,-0.00196463985057094,0.005897840381638802
2016-08-31,-0.002848409065961262,-0.001030069188746948,0.0014304477245259113,-0.0020015218438290436,-0.0054228291180676074,-0.0035230737927989374
2016-09-01,4.606600800745475e-05,0.0025730465020939713,0.001102777918306482,0.004078880664929754,0.0,-0.005522013463223132
2016-09-02,0.004497759381197332,0.0032498235382882015,-0.008189799402617689,0.010164454828507231,0.0034544311637026695,0.005634962090118573
2016-09-05,0.0,0.0,0.0,0.0,0.0,0.052549658106222544
2016-09-06,0.0030180854101492603,0.0062133217812828795,0.007260071493975436,0.016766351430797802,-0.0009856538578904967,0.006320259493133727
2016-09-07,-9.152559629514906e-05,0.000594160205404851,-0.000717630392498954,-0.0034244132039321193,0.010789557979161205,0.0067071261444615286
2016-09-08,-0.0022858107902013433,-0.005868691197970195,-0.012619906646178212,-0.005315481388614766,-0.0009761414666194467,0.01897446284342963
2016-09-09,-0.024225650640621533,-0.025486111965800008,-0.016611829737834538,-0.006605326760192751,-0.006859364700286161,-0.00553158577042357
2016-09-12,0.01424550612739321,0.01777935816077756,0.0005163069350609696,-0.0012631537514554386,0.000982856892998526,-0.023748974910551814
2016-09-13,-0.01447996262763731,-0.008980374053281651,-0.011422772822601748,-0.006657679739988439,-0.013350002819699329,0.0016395239549115224
2016-09-14,-0.0003752782138542272,0.004759426737445405,0.0014911157985570344,0.0034136523813896856,-0.001993027663316081,0.0023657090055393985
2016-09-15,0.009943533848816749,0.015418739792242448,-0.0043293746309338394,-0.006440074325495675,0.0034852787153950783,-0.00579551390802684
2016-09-16,-0.003873238599279379,-0.0004771530807986561,0.008046881226594792,-0.002475784418470438,0.010383213081690292,-0.0002998148952037711
2016-09-19,0.0001875180373212973,-0.004357743703859997,-0.003270693015473615,0.002076861031546589,0.00539611745769376,0.003706577607439946
2016-09-20,4.69363190124846e-05,0.0018822591253972874,0.0034930036889811596,0.0009571124160199947,0.00876777842938119,-0.0015029961233066263
2016-09-21,0.011182504842671019,0.009781093673738195,0.008054985396237802,0.014483211562644741,0.0009693019666436628,-0.018521286090436524
2016-09-22,0.006281838014071727,0.007924451830814569,0.007917390730241522,0.0023544435304930274,-0.0038832896183906337,-0.0014261435254936741
2016-09-23,-0.0054943544774785375,-0.006402105275250978,-0.0009497446077977573,0.0006269244831308528,-0.0043871816301608605,0.010914608078408126
2016-09-26,-0.008135142524342802,-0.008401766638614801,0.006338533820473097,-0.0007836871273146296,-0.002935372396950624,0.008590546167584279
2016-09-27,0.006188709152499747,0.00983721134190916,0.007308957562778571,-0.00731797170627855,-0.002944123217831604,-0.0030917504072912475
2016-09-28,0.0049510684712346315,0.001686491610623189,-0.0021655712603047047,-0.0031640709801869947,-0.0004915491974533974,-0.0023750863514084876
2016-09-29,-0.009088444489022046,-0.00727149697976769,0.0025252758381779164,-0.001189120004834333,-0.00938497743707725,0.001594430381482155
2016-09-30,0.0075179972981584235,0.007440243390365806,-0.008976904215370849,-0.0034166360099868506,-0.008472442421035922,0.006651166765530886
2016-10-03,-0.00240701318180097,-0.0014331253379159666,-0.0033056878827589314,-0.002550206163687112,0.0010005569720804752,0.003925159460923011
2016-10-04,-0.005110984116357501,-0.0015195191867143126,-0.011763789052612692,-0.03532787258610445,0.00647889059129823,-0.003156278103337991
2016-10-05,0.004415564279683344,0.0035420054064839736,-0.004670513154827519,-0.0015718922897908132,0.0019850046546066994,0.0037735852395111976
2016-10-06,0.000695419836674109,-0.0005055465842709576,-0.005588370605181019,-0.009316280206747919,-0.006466111815529189,0.0008323076058103856
2016-10-07,-0.0034353626575866817,-0.0021921719717924483,0.0006718478581586155,0.0006682890904551575,0.0004989058656402547,0.0066658822718955795
2016-10-10,0.005194723752263144,0.00631089697147553,-0.005915929016906809,0.003501510836135576,-0.0024966892960157404,0.003030540561889542
2016-10-11,-0.012709839286448806,-0.014361864249555585,-0.0022559198255098388,-0.005089499061391432,0.0009993351904349554,0.035046199059068035
2016-10-12,0.0013111880738531164,-0.0008515302777294054,0.0009777591274897988,0.0015879882252557648,-0.004004014467087435,-0.007641377949793359
2016-10-13,-0.0032810745109454332,-0.0035832677237979077,0.0037536981960743314,0.0024189937106391113,0.006996483960666962,0.0009332355641282225
2016-10-14,0.0005162324598525093,0.0011960350114173838,-0.014110718677882982,-0.005597559798283797,0.004967781650585012,0.005624946282864251
2016-10-17,-0.0034782319126600183,-0.0027357002701991493,0.006362935289029553,0.0026773752071126027,0.00494322473917764,-0.0018521800076498646
2016-10-18,0.006243073963753046,0.008863177465787478,0.0032417404926633675,0.006164100054633751,-0.0004932462195859201,-0.0019308126118640864
2016-10-19,0.002663563982997799,-8.505436684390066e-05,0.0008277105960341447,0.005713611741873303,-0.0004934896314859335,-0.011730713161854736
2016-10-20,-0.0018688060263821486,-0.0011882034637660578,0.001052533771249451,-0.0030597728971403517,-0.0024712175530909705,0.0005342972035953977
2016-10-21,0.0004675704513370527,0.0037308392973423505,0.0015010793691367281,0.0007451585177257722,0.003457953404162798,0.0031194639533134627
2016-10-24,0.00424395025877308,0.011946852380431862,-0.004360041169533197,-0.002237080125500534,0.008347632393208603,0.03254315243708449
2016-10-25,-0.003356482820086781,-0.0031830110849371362,0.002633306438361635,0.007519794693909835,0.00633677510691385,0.00583679437741284
2016-10-26,-0.0020097717735513905,-0.006818913293134798,-0.006785792322197303,-0.0056138205649168835,0.0019418584062762994,0.03101697407941272
2016-10-27,-0.0026703862436052873,-0.004572142112646585,-0.010953724510292704,0.0018196962666161048,0.003872226465129663,0.014648070528238745
2016-10-28,-0.002959523139539026,-0.006299502305437688,-0.002220460101114172,0.004699292917769531,-0.00338745803852459,0.0019420146335618082
