,SPY,QQQ,TLT,GLD,DBA,BTC-USD
2021-12-21,438.0174560546875,379.5199279785156,129.4893035888672,167.02000427246094,17.357547760009766,48936.61328125
2021-12-22,442.39703369140625,384.1419372558594,130.08836364746094,168.58999633789062,17.56050682067871,48628.51171875
2021-12-23,445.149658203125,387.03802490234375,128.95960998535156,168.97000122070312,17.58698272705078,50784.5390625
2021-12-24,445.149658203125,387.03802490234375,128.95960998535156,168.97000122070312,17.58698272705078,50822.1953125
2021-12-27,451.4495544433594,393.4346008300781,129.2721710205078,169.3699951171875,17.604631423950195,50640.41796875
2021-12-28,451.0805358886719,391.6112365722656,128.7598876953125,168.63999938964844,17.445791244506836,47588.85546875
2021-12-29,451.65753173828125,391.5527038574219,127.35326385498047,168.58999633789062,17.613454818725586,46444.7109375
2021-12-30,450.40899658203125,390.38262939453125,128.42124938964844,169.8000030517578,17.489913940429688,47178.125
2021-12-31,449.2738952636719,387.94482421875,128.67306518554688,170.9600067138672,17.428142547607422,46306.4453125
2022-01-03,451.8751220703125,391.67950439453125,125.29537963867188,168.3300018310547,17.357547760009766,46458.1171875
2022-01-04,451.72381591796875,386.5992431640625,124.77435302734375,169.57000732421875,17.47226333618164,45897.57421875
2022-01-05,443.0496826171875,374.7223815917969,124.09708404541016,169.05999755859375,17.37519645690918,43569.00390625
2022-01-06,442.6335754394531,374.45916748046875,124.41836547851562,166.99000549316406,17.357547760009766,43160.9296875
2022-01-07,440.8835144042969,370.4026794433594,123.52400970458984,167.75,17.50756072998047,41557.90234375
2022-01-10,440.3349304199219,370.6465148925781,123.82797241210938,168.25999450683594,17.366371154785156,41821.26171875
2022-01-11,444.34564208984375,376.21429443359375,124.65280151367188,170.2899932861328,17.47226333618164,42735.85546875
2022-01-12,445.546875,377.7062072753906,124.17523193359375,170.74000549316406,17.481090545654297,43949.1015625
2022-01-13,439.4079284667969,368.25750732421875,125.27801513671875,170.16000366210938,17.384021759033203,42591.5703125
2022-01-14,439.5876770019531,370.5489807128906,123.38511657714844,169.6699981689453,17.595808029174805,43099.69921875
2022-01-17,439.5876770019531,370.5489807128906,123.38511657714844,169.6699981689453,17.595808029174805,42250.55078125
2022-01-18,431.802734375,361.3244934082031,121.64856719970703,169.38999938964844,17.613454818725586,42375.6328125
2022-01-19,427.3191223144531,357.3558654785156,122.49080657958984,172.0800018310547,17.913484573364258,41744.328125
2022-01-20,422.5894775390625,352.71435546875,123.2462158203125,171.64999389648438,17.878185272216797,40680.41796875
2022-01-21,414.2938232421875,342.9341125488281,124.71359252929688,171.08999633789062,17.781118392944336,36457.31640625
2022-01-24,416.0531921386719,344.50396728515625,123.68902587890625,172.02999877929688,17.7546443939209,36654.328125
2022-01-25,410.97357177734375,336.51788330078125,123.4892807006836,172.5800018310547,17.825241088867188,36954.00390625
2022-01-26,409.94256591796875,335.9912414550781,121.99580383300781,169.7899932861328,17.79876708984375,36852.12109375
2022-01-27,407.9182434082031,332.60772705078125,124.23600769042969,167.60000610351562,17.595808029174805,37138.234375
2022-01-28,418.0491027832031,343.0412902832031,124.27949523925781,167.10000610351562,17.80759048461914,37784.33203125
2022-01-31,425.5785217285156,354.01123046875,123.63687896728516,168.08999633789062,17.816415786743164,38483.125
2022-02-01,428.4542236328125,356.419677734375,123.2264633178711,168.22999572753906,18.06349754333496,38743.2734375
2022-02-02,432.6162109375,359.31573486328125,123.64389038085938,168.83999633789062,18.019376754760742,36952.984375
2022-02-03,422.4476013183594,344.7476806640625,122.67870330810547,168.60000610351562,18.045848846435547,37154.6015625
2022-02-04,424.43402099609375,349.0967102050781,120.87014770507812,168.86000061035156,18.169389724731445,41500.875
2022-02-07,423.0718994140625,346.28839111328125,120.94837188720703,170.11000061035156,18.248811721801758,43840.28515625
2022-02-08,426.5528869628906,350.1790466308594,120.13977813720703,170.6300048828125,18.381175994873047,44118.4453125
2022-02-09,432.79595947265625,357.599609375,120.36583709716797,171.2100067138672,18.69002914428711,44338.796875
2022-02-10,425.0205383300781,349.5061950683594,118.45291137695312,170.55999755859375,18.557662963867188,43565.11328125
2022-02-11,416.6396484375,338.41937255859375,120.20932006835938,173.80999755859375,18.619434356689453,42407.9375
2022-02-14,415.2774963378906,338.838623046875,118.71376037597656,174.74000549316406,18.54884147644043,42586.91796875
2022-02-15,421.97467041015625,347.2635803222656,117.36601257324219,173.0800018310547,18.478242874145508,44575.203125
2022-02-16,422.4476013183594,347.1758117675781,118.06161499023438,174.86000061035156,18.531190872192383,43961.859375
2022-02-17,413.4234924316406,336.8493957519531,118.93983459472656,177.25,18.592958450317383,40538.01171875
2022-02-18,410.7465515136719,333.0075378417969,120.19194030761719,177.1199951171875,18.56648826599121,40030.9765625
2022-02-21,410.7465515136719,333.0075378417969,120.19194030761719,177.1199951171875,18.56648826599121,37075.28125
2022-02-22,406.3386535644531,329.6628723144531,120.50495910644531,177.49000549316406,18.87533950805664,38286.02734375
2022-02-23,399.1307373046875,321.218505859375,118.84420013427734,178.2899932861328,18.884164810180664,37296.5703125
2022-02-24,405.13726806640625,332.0129089355469,118.92245483398438,177.13999938964844,18.787097930908203,38332.609375
2022-02-25,414.07623291015625,337.16143798828125,119.00941467285156,176.5500030517578,18.25763511657715,39214.21875
2022-02-28,413.01678466796875,338.165771484375,121.61793518066406,178.3800048828125,18.469419479370117,43193.234375
2022-03-01,406.72637939453125,332.9880065917969,123.02403259277344,181.6199951171875,18.919462203979492,44354.63671875
2022-03-02,414.2086486816406,338.5752868652344,118.81875610351562,179.72999572753906,18.91063690185547,43924.1171875
2022-03-03,412.1465148925781,333.73883056640625,120.02899169921875,180.8000030517578,19.33420753479004,42451.7890625
2022-03-04,408.79803466796875,328.9023132324219,122.10115814208984,183.67999267578125,19.272438049316406,39137.60546875
2022-03-07,396.7469482421875,316.7720642089844,121.16957092285156,186.41000366210938,19.616586685180664,38062.0390625
2022-03-08,393.73895263671875,315.2996520996094,119.95061492919922,191.50999450683594,19.590116500854492,38737.26953125
2022-03-09,404.2954406738281,326.6498718261719,118.77519989013672,185.82000732421875,19.29008674621582,41982.92578125
2022-03-10,402.4697570800781,323.0223693847656,117.0687255859375,186.39999389648438,19.21066665649414,39437.4609375
2022-03-11,397.3523254394531,316.3235168457031,117.46052551269531,185.08999633789062,19.272438049316406,38794.97265625
2022-03-14,394.4483337402344,310.24859619140625,114.71797180175781,182.3000030517578,19.237138748168945,39666.75390625
2022-03-15,403.12249755859375,319.9801330566406,114.51769256591797,178.88999938964844,19.166545867919922,39338.78515625
2022-03-16,412.0614013671875,331.8471374511719,115.64085388183594,180.00999450683594,18.85769271850586,41143.9296875
2022-03-17,417.2166748046875,335.86456298828125,114.77890014648438,180.88999938964844,19.07830047607422,40951.37890625
2022-03-18,421.7863464355469,342.7391052246094,116.1806411743164,179.3000030517578,19.087125778198242,41801.15625
2022-03-21,421.6630554199219,341.7861633300781,113.49030303955078,180.6699981689453,19.493045806884766,41077.99609375
2022-03-22,426.59710693359375,348.5031433105469,112.03632354736328,179.36000061035156,19.528343200683594,42358.80859375
2022-03-23,421.1031494140625,343.4947509765625,114.49159240722656,181.80999755859375,19.616586685180664,42892.95703125
2022-03-24,427.4510192871094,351.12945556640625,113.59481811523438,183.1300048828125,19.484222412109375,43960.93359375
2022-03-25,429.5384826660156,350.8365478515625,112.01890563964844,182.3800048828125,19.63423728942871,44348.73046875
2022-03-28,432.5939025878906,356.26483154296875,112.97664642333984,179.05999755859375,19.34303092956543,47128.00390625
2022-03-29,437.9454040527344,362.3960266113281,113.82990264892578,179.13999938964844,19.193016052246094,47465.73046875
2022-03-30,435.2411804199219,358.3931579589844,114.71797180175781,180.5800018310547,19.431276321411133,47062.6640625
2022-03-31,428.542236328125,353.95098876953125,114.99654388427734,180.64999389648438,19.3077335357666,45538.67578125
2022-04-01,429.75677490234375,353.27734375,115.434326171875,179.5,19.184194564819336,46281.64453125
2022-04-04,433.4383239746094,360.55084228515625,114.632080078125,180.3699951171875,19.316558837890625,46622.67578125
2022-04-05,427.9634094238281,352.5450744628906,112.0422592163086,179.24000549316406,19.387155532836914,45555.9921875
2022-04-06,423.68408203125,344.890869140625,111.13538360595703,179.66000366210938,19.378328323364258,43206.73828125
2022-04-07,425.81903076171875,345.7109680175781,110.29829406738281,180.33999633789062,19.42245101928711,43503.84765625
2022-04-08,424.68035888671875,340.8782043457031,109.10363006591797,181.47000122070312,19.72248077392578,42287.6640625
2022-04-11,417.4216613769531,332.81390380859375,107.3770980834961,182.3699951171875,19.881319046020508,39521.90234375
2022-04-12,415.8749694824219,331.40802001953125,107.22886657714844,183.77000427246094,20.040157318115234,40127.18359375
2022-04-13,420.63824462890625,338.1445617675781,107.44684600830078,184.64999389648438,20.01368522644043,41166.73046875
2022-04-14,415.4005126953125,330.4122009277344,105.29305267333984,184.0399932861328,19.916616439819336,39935.515625
2022-04-15,415.4005126953125,330.4122009277344,105.29305267333984,184.0399932861328,19.916616439819336,40553.46484375
2022-04-18,415.5714111328125,330.6659851074219,104.76983642578125,184.61000061035156,20.154874801635742,40826.21484375
2022-04-19,422.2797546386719,338.056640625,103.98506164550781,181.82000732421875,19.960739135742188,41502.75
2022-04-20,421.9666442871094,333.1263122558594,106.07781219482422,182.7100067138672,19.987211227416992,41374.37890625
2022-04-21,415.65673828125,326.23358154296875,105.29305267333984,182.05999755859375,19.951915740966797,40527.36328125
2022-04-22,404.25146484375,317.69085693359375,104.63031005859375,180.2899932861328,19.704832077026367,39740.3203125
2022-04-25,406.5950927734375,321.77178955078125,105.67671203613281,177.0500030517578,19.545989990234375,40458.30859375
2022-04-26,394.8197937011719,309.6266174316406,106.74053955078125,177.32000732421875,19.598939895629883,38117.4609375
2022-04-27,395.9299621582031,309.2555847167969,105.37151336669922,175.97999572753906,19.598939895629883,39241.12109375
2022-04-28,405.930908203125,320.23907470703125,105.5284652709961,176.92999267578125,19.687183380126953,39773.828125
2022-04-29,390.9294738769531,305.8287048339844,104.15940856933594,176.91000366210938,19.47539710998535,38609.82421875
2022-05-02,393.2826843261719,310.93475341796875,102.35396575927734,173.6300048828125,19.404802322387695,38529.328125
2022-05-03,395.0854187011719,311.2667541503906,103.04399871826172,174.08999633789062,19.298912048339844,37750.453125
2022-05-04,407.1170349121094,321.79132080078125,103.61176300048828,175.8000030517578,19.47539710998535,39698.37109375
2022-05-05,392.6469421386719,305.58465576171875,100.77298736572266,175.1300048828125,19.510696411132812,36575.140625
2022-05-06,390.3032531738281,301.9234924316406,99.2880630493164,175.4199981689453,19.272438049316406,36040.921875
